
Netlist successfully made
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 2
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.350.000134605seconds by thread number 4
seconds by thread number 5
Time taken to backtrack (very imp) 0.000299228seconds by thread number 4
Time taken to backtrack (very imp) 0.000282746seconds by thread number 0
Time taken to backtrack (very imp) 0.000266324seconds by thread number 2
Time taken to backtrack (very imp) 0.00021387seconds by thread number 1
Time taken to backtrack (very imp) 0.000165044seconds by thread number 5
Time taken to backtrack (very imp) 0.000195023seconds by thread number 3
Time taken to reroute 3.4789e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.91e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 1.9719e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.1902e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 6.9747e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 8.646e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 5.21e-07seconds by thread number 1
Time taken to rip nets 5.61e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 7.31e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 6.71e-07seconds by thread number 4
Time taken to rip nets 7.81e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 8.11e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 4Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 0
1957.35seconds by thread number 3
1957.35seconds by thread number 2

0.000154884seconds by thread number 1
1957.35seconds by thread number 5
Time taken to backtrack (very imp) 0.000177439seconds by thread number 0
Time taken to backtrack (very imp) 0.000210624seconds by thread number 4
Time taken to backtrack (very imp) 0.000161268seconds by thread number 2
Time taken to backtrack (very imp) 0.000315962seconds by thread number 1
Time taken to backtrack (very imp) 0.000262136seconds by thread number 3
Time taken to backtrack (very imp) 0.000300822seconds by thread number 5
Time taken to reroute 3.4999e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 1.548e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.22e-07seconds by thread number 5
Maze routing a batch 
Time taken to reroute 6.9617e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 8.6239e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.2252e-05seconds by thread number 2
Maze routing a batch 
Time taken to rip nets 5.21e-07seconds by thread number 5
Time taken to rip nets 5.51e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to rip nets 7.11e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to rip nets 8.22e-07seconds by thread number 4
Time taken to rip nets 6.51e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 6.51e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.35Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single seconds by thread number 41957.35seconds by thread number 0
1957.35seconds by thread number 3
0.00015768seconds by thread number 5

Time taken to backtrack (very imp) 0.000159283seconds by thread number 0
Time taken to backtrack (very imp) 0.000211626seconds by thread number 4
Time taken to backtrack (very imp) 0.000177509seconds by thread number 2
Time taken to backtrack (very imp) 0.000301583seconds by thread number 1
Time taken to backtrack (very imp) 0.000316723seconds by thread number 5
Time taken to backtrack (very imp) 0.000262817seconds by thread number 3
Time taken to reroute 3.4909e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 1.9819e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.71e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.2914e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 9.6379e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 7.9687e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 3.21e-07seconds by thread number 5
Time taken to rip nets 4.01e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 5.91e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 5.01e-07seconds by thread number 4
Time taken to rip nets 6.51e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 5.11e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35seconds by thread number Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 4Time taken to backtrack under #pragma omp single 3
1957.35Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 0
seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 1

0.000155646seconds by thread number 5
Time taken to backtrack (very imp) 0.000301744seconds by thread number 1
Time taken to backtrack (very imp) 0.000317023seconds by thread number 5
Time taken to backtrack (very imp) 0.000263088seconds by thread number 3
Time taken to backtrack (very imp) 0.000210845seconds by thread number 4
Time taken to backtrack (very imp) 0.000161548seconds by thread number 0
Time taken to backtrack (very imp) 0.000194292seconds by thread number 2
Time taken to reroute 1.6963e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.21e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.3475e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 7.1892e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 8.7082e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.1822e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 6.41e-07seconds by thread number 5
Time taken to rip nets 6.12e-07seconds by thread number 3
Time taken to rip nets 6.81e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to rip nets 5.31e-07seconds by thread number 4
Time taken to rip nets 5.61e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 5.31e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.00013733seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 2
Time taken to backtrack (very imp) 0.000194562seconds by thread number 0
Time taken to backtrack (very imp) 0.000211125seconds by thread number 4
Time taken to backtrack (very imp) 0.000161477seconds by thread number 2
Time taken to backtrack (very imp) 0.000264019seconds by thread number 1
Time taken to backtrack (very imp) 0.000298627seconds by thread number 5
Time taken to backtrack (very imp) 0.00027923seconds by thread number 3
Time taken to reroute 1.9889e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 3.538e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.72e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.9286e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 8.5448e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.2744e-05seconds by thread number 2
Maze routing a batch 
Time taken to rip nets 3.1e-07seconds by thread number 1
Time taken to rip nets 3.3e-07seconds by thread number 5
Time taken to rip nets 5.51e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to rip nets 5.92e-07seconds by thread number 0
Time taken to rip nets 6.42e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to rip nets 4.81e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 2
Time taken to backtrack under #pragma omp single 0.000136178seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 3
Time taken to backtrack (very imp) 0.000271534seconds by thread number 5
Time taken to backtrack (very imp) 0.000286824seconds by thread number 1
Time taken to backtrack (very imp) 0.000252526seconds by thread number 3
Time taken to backtrack (very imp) 0.000184904seconds by thread number 4
Time taken to backtrack (very imp) 0.000201487seconds by thread number 0
Time taken to backtrack (very imp) 0.000150847seconds by thread number 2
Time taken to reroute 1.6383e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 3.4278e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 5.21e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.8364e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 7.1942e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.2614e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 9.01e-07seconds by thread number 5
Time taken to rip nets 8.52e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 9.31e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 9.22e-07seconds by thread number 4
Time taken to rip nets 7.82e-07seconds by thread number 0
Time taken to rip nets 8.72e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 1.99998e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 3
1957.35seconds by thread number 0
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 1
1957.35seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.35Time taken to backtrack under #pragma omp single 0.000162379seconds by thread number 2
seconds by thread number 5
Time taken to backtrack (very imp) 0.000270252seconds by thread number 1
Time taken to backtrack (very imp) 0.000285421seconds by thread number 3
Time taken to backtrack (very imp) 0.000319859seconds by thread number 5
Time taken to backtrack (very imp) 0.000173892seconds by thread number 0
Time taken to backtrack (very imp) 0.00015761seconds by thread number 2
Time taken to backtrack (very imp) 0.000201326seconds by thread number 4
Time taken to reroute 1.6803e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.11e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 3.4318e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.3094e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 8.7963e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 6.8445e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 7.51e-07seconds by thread number 5
Time taken to rip nets 8.02e-07seconds by thread number 1
Time taken to rip nets 7.01e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 6.31e-07seconds by thread number 0
Time taken to rip nets 8.12e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 0
Time taken to rip nets 8.22e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 2e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 3
1957.35seconds by thread number 0
2
Time taken to backtrack under #pragma omp single 0.000135216seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 4
1957.35seconds by thread number 1
Time taken to backtrack (very imp) 0.000286553seconds by thread number 5
Time taken to backtrack (very imp) 0.000252406seconds by thread number 1
Time taken to backtrack (very imp) 0.000267366seconds by thread number 3
Time taken to backtrack (very imp) 0.000200564seconds by thread number 0
Time taken to backtrack (very imp) 0.000151898seconds by thread number 4
Time taken to backtrack (very imp) 0.000167569seconds by thread number 2
Time taken to reroute 1.6742e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 3.3035e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 4.71e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.6821e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.2083e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 7.1631e-05seconds by thread number 1
Maze routing a batch 
Time taken to rip nets 9.52e-07seconds by thread number 4
Time taken to rip nets 9.42e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to rip nets 9.22e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to rip nets 1.193e-06seconds by thread number 5
Time taken to rip nets 1.042e-06seconds by thread number 1
Time taken to rip nets 1.153e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.35Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 0.000162339seconds by thread number Time taken to backtrack under #pragma omp single 1957.35Time taken to backtrack under #pragma omp single 1957.35seconds by thread number 2
1957.35seconds by thread number 0
seconds by thread number 3
4
1957.35seconds by thread number 5
seconds by thread number 1
Time taken to backtrack (very imp) 0.000204061seconds by thread number 5
Time taken to backtrack (very imp) 0.000189172seconds by thread number 1
Time taken to backtrack (very imp) 0.000169062seconds by thread number 3
Time taken to backtrack (very imp) 0.000331272seconds by thread number 4
Time taken to backtrack (very imp) 0.000288408seconds by thread number 2
Time taken to backtrack (very imp) 0.000272075seconds by thread number 0
Time taken to reroute 1.6894e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.3366e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.71e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 7.2723e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.8043e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.2994e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 7.41e-07seconds by thread number 5
Time taken to rip nets 7.51e-07seconds by thread number 1
Time taken to rip nets 6.71e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 3
Time taken to rip nets 7.91e-07seconds by thread number 2
Time taken to rip nets 7.51e-07seconds by thread number 4
Time taken to rip nets 7.81e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
1957.36seconds by thread number 4
0.000136428seconds by thread number 5
Time taken to backtrack (very imp) 0.000272376seconds by thread number 1
Time taken to backtrack (very imp) 0.000287676seconds by thread number 5
Time taken to backtrack (very imp) 0.000253318seconds by thread number 3
Time taken to backtrack (very imp) 0.000184813seconds by thread number 2
Time taken to backtrack (very imp) 0.000151488seconds by thread number 0
Time taken to backtrack (very imp) 0.000168812seconds by thread number 4
Time taken to reroute 1.7024e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.21e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 3.3917e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 7.1801e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 8.6901e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.2343e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 7.61e-07seconds by thread number 2
Time taken to rip nets 7.81e-07seconds by thread number 4
Time taken to rip nets 6.12e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 1.032e-06seconds by thread number 3
Time taken to rip nets 1.042e-06seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.99998e-08seconds by thread number 3
Time taken to rip nets 8.92e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number Time taken to backtrack under #pragma omp single 0.000145436seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
3
Time taken to backtrack (very imp) 0.000287776seconds by thread number 4
Time taken to backtrack (very imp) 0.000270101seconds by thread number 0
Time taken to backtrack (very imp) 0.00030469seconds by thread number 2
Time taken to backtrack (very imp) 0.000174734seconds by thread number 5
Time taken to backtrack (very imp) 0.000159674seconds by thread number 1
Time taken to backtrack (very imp) 0.000206266seconds by thread number 3
Time taken to reroute 2.0019e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 7.51e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 3.5129e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 6.9717e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.2464e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.624e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 5.31e-07seconds by thread number 5
Time taken to rip nets 6.01e-07seconds by thread number 1
Time taken to rip nets 7.11e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 6.41e-07seconds by thread number 4
Time taken to rip nets 8.12e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 8.62e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.000136017seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
seconds by thread number 2
Time taken to backtrack (very imp) 0.000208249seconds by thread number 4
Time taken to backtrack (very imp) 0.000175595seconds by thread number 2
Time taken to backtrack (very imp) 0.000158872seconds by thread number 0
Time taken to backtrack (very imp) 0.00027973seconds by thread number 5
Time taken to backtrack (very imp) 0.000260382seconds by thread number 3
Time taken to backtrack (very imp) 0.000294849seconds by thread number 1
Time taken to reroute 4.3114e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.81e-07seconds by thread number 1
Maze routing a batch 
Time taken to reroute 2.3536e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.072e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 7.7363e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 9.3875e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 4.21e-07seconds by thread number 1
Time taken to rip nets 4.41e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 5.71e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 6.61e-07seconds by thread number 2
Time taken to rip nets 6.01e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 5.31e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 0.000154995seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
Time taken to backtrack (very imp) 0.000297424seconds by thread number 5
Time taken to backtrack (very imp) 0.000259059seconds by thread number 3
Time taken to backtrack (very imp) 0.000312885seconds by thread number 1
Time taken to backtrack (very imp) 0.000157971seconds by thread number 4
Time taken to backtrack (very imp) 0.000207548seconds by thread number 2
Time taken to backtrack (very imp) 0.000191016seconds by thread number 0
Time taken to reroute 3.3526e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.51e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 1.6663e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.2403e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 6.8544e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 8.8143e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 9.12e-07seconds by thread number 4
Time taken to rip nets 9.22e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 9.42e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to rip nets 1.202e-06seconds by thread number 1
Time taken to rip nets 1.022e-06seconds by thread number 5
Time taken to rip nets 1.082e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.000151709seconds by thread number 4
1957.36seconds by thread number 1
1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
seconds by thread number 5
Time taken to backtrack (very imp) 0.000156327seconds by thread number 3
Time taken to backtrack (very imp) 0.000175575seconds by thread number 1
Time taken to backtrack (very imp) 0.000190705seconds by thread number 5
Time taken to backtrack (very imp) 0.000275182seconds by thread number 2
Time taken to backtrack (very imp) 0.000258018seconds by thread number 0
Time taken to backtrack (very imp) 0.000307926seconds by thread number 4
Time taken to reroute 3.2985e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 4.91e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 1.6603e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 8.4205e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.3435e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 6.8785e-05seconds by thread number 1
Maze routing a batch 
Time taken to rip nets 6.61e-07seconds by thread number 5
Time taken to rip nets 6.51e-07seconds by thread number 3
Time taken to rip nets 6.81e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to rip nets 5.31e-07seconds by thread number 0
Time taken to rip nets 7.51e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 7.61e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.0001375seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 1
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
1957.36seconds by thread number 3
Time taken to backtrack (very imp) 0.000290482seconds by thread number 5
Time taken to backtrack (very imp) 0.000255082seconds by thread number 3
Time taken to backtrack (very imp) 0.00027455seconds by thread number 1
Time taken to backtrack (very imp) 0.000170385seconds by thread number 4
Time taken to backtrack (very imp) 0.000153392seconds by thread number 2
Time taken to backtrack (very imp) 0.000203711seconds by thread number 0
Time taken to reroute 1.6723e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.3035e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.71e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 8.7401e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.2222e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 6.7783e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 5.61e-07seconds by thread number 4
Time taken to rip nets 5.31e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
